timestamp,temperatura,umidade,ldr,corrente_1,corrente_2,corrente_3,payload_bytes,latencia_ms
2025-07-24 22:00:05,21.700000762939453,62.20000076293945,2777,3.0399999618530273,3.3499999046325684,3.319999933242798,43,1399.7630000000001
2025-07-24 22:10:04,21.700000762939453,62.0,2720,3.319999933242798,3.680000066757202,3.549999952316284,44,163.228
2025-07-24 22:20:05,21.700000762939453,62.0,2698,3.3299999237060547,3.690000057220459,3.490000009536743,43,164.333
2025-07-24 22:30:05,21.700000762939453,62.0,2710,3.3499999046325684,3.630000114440918,3.4700000286102295,44,163.28799999999998
2025-07-24 22:40:04,21.799999237060547,62.0,2055,3.3299999237060547,3.5799999237060547,3.5799999237060547,44,83.596
2025-07-24 22:50:04,21.700000762939453,62.29999923706055,0,3.2699999809265137,3.680000066757202,3.5,41,115.738
2025-07-24 23:00:05,21.799999237060547,62.20000076293945,0,3.319999933242798,3.640000104904175,3.509999990463257,40,704.879
2025-07-24 23:10:05,21.799999237060547,62.20000076293945,0,3.440000057220459,3.619999885559082,3.5199999809265137,40,145.424
2025-07-24 23:20:04,21.799999237060547,62.20000076293945,0,3.390000104904175,3.5999999046325684,3.490000009536743,41,62.016
2025-07-24 23:30:04,21.700000762939453,62.400001525878906,0,3.3399999141693115,3.6700000762939453,3.5,41,93.544
2025-07-24 23:40:04,21.700000762939453,62.5,0,3.319999933242798,3.5999999046325684,3.549999952316284,41,143.213
2025-07-24 23:50:05,21.600000381469727,62.599998474121094,0,3.0899999141693115,3.259999990463257,3.2799999713897705,40,530.451
2025-07-25 00:00:04,21.600000381469727,62.70000076293945,0,3.3299999237060547,3.690000057220459,3.490000009536743,41,44.912
2025-07-25 00:10:05,21.600000381469727,62.70000076293945,0,3.359999895095825,3.5999999046325684,3.509999990463257,40,12.123
2025-07-25 00:20:05,21.600000381469727,62.79999923706055,0,3.3399999141693115,3.6600000858306885,3.4600000381469727,40,447.612
2025-07-25 00:30:05,21.600000381469727,62.79999923706055,0,3.3499999046325684,3.5799999237060547,3.630000114440918,41,60.216
2025-07-25 00:40:05,21.5,62.79999923706055,0,3.319999933242798,3.680000066757202,3.509999990463257,40,569.322
2025-07-25 00:50:05,21.5,62.900001525878906,0,3.3399999141693115,3.630000114440918,3.450000047683716,41,52.267
2025-07-25 01:00:05,21.5,63.0,0,3.2899999618530273,3.680000066757202,3.5,40,-19.831000000000003
2025-07-25 01:10:04,21.5,63.099998474121094,0,3.359999895095825,3.7200000286102295,3.5199999809265137,41,81.68499999999999
2025-07-25 01:20:05,21.5,63.099998474121094,0,3.4100000858306885,3.630000114440918,3.509999990463257,41,559.809
2025-07-25 01:30:05,21.5,63.099998474121094,0,3.3499999046325684,3.559999942779541,3.5299999713897705,41,39.383
2025-07-25 01:40:04,21.5,63.20000076293945,0,3.4100000858306885,3.5799999237060547,3.4600000381469727,41,4.998
2025-07-25 01:50:05,21.5,63.20000076293945,0,3.359999895095825,3.549999952316284,3.440000057220459,40,35.007999999999996
2025-07-25 02:00:04,21.399999618530273,63.20000076293945,0,3.0899999141693115,3.319999933242798,3.299999952316284,41,46.736
2025-07-25 02:10:05,21.399999618530273,63.29999923706055,0,3.4000000953674316,3.5799999237060547,3.490000009536743,41,144.58599999999998
2025-07-25 02:20:04,21.399999618530273,63.29999923706055,0,3.359999895095825,3.5999999046325684,3.630000114440918,41,140.662
2025-07-25 02:30:05,21.399999618530273,63.29999923706055,0,3.3399999141693115,3.549999952316284,3.619999885559082,40,560.374
2025-07-25 02:40:04,21.399999618530273,63.400001525878906,0,3.3499999046325684,3.690000057220459,3.4600000381469727,41,719.97
2025-07-25 02:50:04,21.399999618530273,63.400001525878906,0,3.390000104904175,3.5999999046325684,3.6500000953674316,41,149.577
2025-07-25 03:00:04,21.399999618530273,63.599998474121094,0,3.4100000858306885,3.609999895095825,3.5,41,132.459
2025-07-25 03:10:05,21.399999618530273,63.5,0,3.3499999046325684,3.619999885559082,3.4700000286102295,40,605.758
2025-07-25 03:20:05,21.399999618530273,63.599998474121094,0,3.3399999141693115,3.5999999046325684,3.5,40,-3.194
2025-07-25 03:30:05,21.399999618530273,63.599998474121094,0,3.4200000762939453,3.6600000858306885,3.640000104904175,40,-3.063
2025-07-25 03:40:05,21.399999618530273,63.70000076293945,0,3.4100000858306885,3.619999885559082,3.4600000381469727,41,102.212
2025-07-25 03:50:04,21.399999618530273,63.70000076293945,0,3.390000104904175,3.690000057220459,3.4600000381469727,41,47.433
2025-07-25 04:00:05,21.399999618530273,63.599998474121094,0,3.4100000858306885,3.630000114440918,3.5999999046325684,40,67.998
2025-07-25 04:10:05,21.399999618530273,63.70000076293945,0,3.059999942779541,3.390000104904175,3.1600000858306885,41,50.82
2025-07-25 04:20:04,21.399999618530273,63.599998474121094,0,3.3399999141693115,3.630000114440918,3.549999952316284,41,-0.632
2025-07-25 04:30:04,21.299999237060547,63.70000076293945,0,3.359999895095825,3.609999895095825,3.440000057220459,41,29.326999999999998
2025-07-25 04:40:05,21.399999618530273,63.70000076293945,0,3.380000114440918,3.5999999046325684,3.5399999618530273,40,35.708999999999996
2025-07-25 04:50:05,21.399999618530273,63.79999923706055,0,3.359999895095825,3.6700000762939453,3.5,41,33.524
2025-07-25 05:00:04,21.399999618530273,63.79999923706055,0,3.369999885559082,3.619999885559082,3.4800000190734863,41,729.459
2025-07-25 05:10:04,21.399999618530273,63.70000076293945,0,3.390000104904175,3.700000047683716,3.5299999713897705,41,721.469
2025-07-25 05:20:04,21.299999237060547,63.79999923706055,0,3.359999895095825,3.559999942779541,3.450000047683716,41,76.91099999999999
2025-07-25 05:30:05,21.399999618530273,63.79999923706055,0,3.3299999237060547,3.6700000762939453,3.5,40,85.967
2025-07-25 05:40:05,21.299999237060547,63.900001525878906,0,3.3399999141693115,3.7200000286102295,3.5199999809265137,41,751.367
2025-07-25 05:50:05,21.299999237060547,63.900001525878906,0,3.3499999046325684,3.619999885559082,3.4700000286102295,40,20.954
2025-07-25 06:00:04,21.299999237060547,63.79999923706055,0,3.359999895095825,3.609999895095825,3.690000057220459,41,-17.288
2025-07-25 06:10:04,21.299999237060547,63.900001525878906,0,3.3399999141693115,3.630000114440918,3.4700000286102295,41,9.303
2025-07-25 06:20:04,21.299999237060547,64.0,0,3.319999933242798,3.690000057220459,3.4800000190734863,41,710.061
2025-07-25 06:30:04,21.299999237060547,63.900001525878906,0,3.3499999046325684,3.619999885559082,3.5799999237060547,41,4.159000000000001
2025-07-25 06:40:05,21.299999237060547,64.0,95,3.3399999141693115,3.549999952316284,3.559999942779541,42,67.918
2025-07-25 06:50:04,21.299999237060547,64.0,99,3.299999952316284,3.619999885559082,3.4800000190734863,43,838.8870000000001
2025-07-25 07:00:05,21.299999237060547,64.0,0,3.390000104904175,3.609999895095825,3.609999895095825,41,124.981
2025-07-25 07:10:04,21.299999237060547,64.0,0,3.390000104904175,3.609999895095825,3.509999990463257,41,770.398
2025-07-25 07:20:04,21.299999237060547,64.19999694824219,0,3.309999942779541,3.609999895095825,3.569999933242798,41,5.203
2025-07-25 07:30:04,21.299999237060547,64.19999694824219,0,3.390000104904175,3.609999895095825,3.5,41,6.486
2025-07-25 07:40:05,21.299999237060547,64.19999694824219,0,3.3299999237060547,3.5999999046325684,3.5799999237060547,40,622.289
2025-07-25 07:50:05,21.399999618530273,64.0999984741211,0,3.4600000381469727,3.690000057220459,3.690000057220459,40,51.358000000000004
2025-07-25 08:00:05,21.299999237060547,64.19999694824219,0,3.4100000858306885,3.5799999237060547,3.630000114440918,41,690.2009999999999
2025-07-25 08:10:05,21.399999618530273,64.19999694824219,0,3.319999933242798,3.630000114440918,3.4200000762939453,41,59.269000000000005
2025-07-25 08:20:04,21.299999237060547,64.19999694824219,0,3.390000104904175,3.700000047683716,3.559999942779541,41,-35.734
2025-07-25 08:30:04,21.299999237060547,64.30000305175781,0,3.319999933242798,3.640000104904175,3.3499999046325684,41,9.077
2025-07-25 08:40:05,21.299999237060547,64.4000015258789,0,3.3399999141693115,3.630000114440918,3.4800000190734863,40,734.413
2025-07-25 08:50:05,21.299999237060547,64.30000305175781,0,3.2899999618530273,3.609999895095825,3.490000009536743,40,620.18
2025-07-25 09:00:05,21.299999237060547,64.30000305175781,0,3.4200000762939453,3.609999895095825,3.5299999713897705,40,23.133
2025-07-25 09:10:05,21.299999237060547,64.30000305175781,0,3.359999895095825,3.609999895095825,3.440000057220459,41,833.991
2025-07-25 09:20:05,21.399999618530273,64.30000305175781,146,3.4000000953674316,3.619999885559082,3.5199999809265137,44,278.551
